,PC1,PC2
3926,-14.002114,7.6277432
3927,-1.9530247,-7.6316104
3928,-5.4854727,-6.8426685
3929,-12.073053,4.0357094
3930,-1.4496578,-0.7226526
3931,-7.5575237,3.4659011
3932,-8.107975,-0.051046256
3933,-9.9405985,-8.957372
3934,-6.3861713,0.07797016
3935,5.9593887,4.5004086
3936,8.851143,-5.6149073
3937,-13.319297,-3.0320916
3938,-12.477836,7.619961
3939,-12.599524,0.7899092
3940,9.826157,-1.1100469
3941,-15.635314,-2.8859255
3942,-4.111778,-12.089315
3943,19.898804,1.9747334
3944,-6.314416,1.2674973
3945,-14.858281,9.269018
3946,-12.873194,5.3147655
3947,-13.837406,5.526689
3948,17.777363,-0.53318775
3949,-4.133523,-6.9974685
3950,-11.963584,8.254819
3951,0.36637694,4.1145706
3952,-4.4253407,-0.076647416
3953,19.63376,3.350584
3954,-1.8043028,-14.434121
3955,-3.9826381,-11.403597
3956,20.92429,1.3133261
3957,0.84219795,4.929709
3958,-4.657303,2.2453222
3959,-12.377632,-1.2347527
3960,18.010572,2.5900075
3961,7.773003,4.5890427
3962,4.919203,4.4237103
3963,-13.596364,6.743459
3964,15.973388,1.8014853
3965,-4.7530384,3.7899106
3966,17.00924,3.895232
3967,0.07328943,-11.262758
3968,-13.517881,8.767101
3969,-15.23487,-4.4963927
3970,-14.610377,7.325466
3971,-12.739111,6.318611
3972,16.588896,5.9370804
3973,-5.9831867,13.398621
3974,-10.802517,-5.558666
3975,11.331991,3.2381532
3976,2.5526326,-14.542253
3977,-9.80574,5.2782307
3978,-11.438332,6.3515515
3979,16.910645,1.8802265
3980,10.71144,-0.15302338
3981,-9.97362,3.6447377
3982,-8.95732,10.06359
3983,3.1529198,-11.251856
3984,-5.8052497,3.1896875
3985,19.278912,1.6351975
3986,2.4200425,0.40460312
3987,-0.6356146,-0.8381726
3988,0.16976668,-12.90976
3989,-5.0920877,-6.51498
3990,-12.055586,3.23124
3991,-2.072234,1.4207963
3992,2.3365877,-14.446843
3993,-10.780058,4.3206143
3994,-1.4419669,-0.73347855
3995,-3.782432,1.434294
3996,4.548192,-9.194976
3997,-11.713465,-2.2203727
3998,3.434124,-14.449708
3999,-13.360662,3.9489167
4000,-13.126721,8.808995
4001,-10.291163,4.371892
4002,-3.392629,7.0430164
4003,-1.5496017,-14.583765
4004,15.002548,-0.29046226
4005,-15.026366,8.395383
4006,11.944346,2.6546695
4007,-12.089039,12.724211
4008,-16.489773,-2.4227734
4009,-1.6008656,-6.2027864
4010,-2.4795291,-0.27542457
4011,-11.603735,1.4986482
4012,-1.0818641,-14.613133
4013,-8.263494,4.76923
4014,22.191126,0.035622187
4015,2.0007381,-14.826613
4016,-8.2505045,-0.9033267
4017,6.274179,10.465591
4018,-15.87675,0.9310897
4019,-8.303069,-11.046917
4020,-12.437725,8.047036
4021,18.745605,2.2620301
4022,-5.6711373,-7.0534186
4023,15.724191,2.8270185
4024,-16.78825,7.3035927
4025,-14.916716,-3.5482137
4026,20.313837,2.7781475
4027,-0.63798356,4.6609907
4028,-5.7453628,2.2591286
4029,-14.706171,8.539505
4030,-15.998997,6.271298
4031,-11.890947,4.9325194
4032,9.154728,6.201058
4033,-15.638812,8.225201
4034,-12.969341,-2.0905616
4035,-13.862052,5.869198
4036,-13.026908,11.373632
4037,17.200401,4.1796923
4038,0.42102963,-10.658256
4039,-2.0866914,5.2346196
4040,-3.2051823,-3.4324744
4041,-6.1794825,5.772239
4042,-4.3495803,-1.1897254
4043,15.488517,-0.69725066
4044,-1.28343,-12.700989
4045,18.947176,4.523299
4046,3.4245355,11.478034
4047,11.892635,-2.4017513
4048,-13.358066,-7.743574
4049,3.0058439,6.0954547
4050,15.666764,-0.45077327
4051,-0.94001824,-9.882819
4052,14.313607,-1.9365234
4053,20.55478,-0.13430646
4054,-2.6925666,-15.783163
4055,16.64117,0.9407021
4056,2.820404,-10.910387
4057,21.635078,4.4187336
4058,12.549208,14.781999
4059,0.03842444,-3.9507842
4060,-15.657321,-9.303808
4061,-13.560005,-1.8222822
4062,-4.2226696,9.946595
4063,-10.550134,9.358128
4064,-0.37837464,0.557928
4065,-12.987819,8.751405
4066,-0.7427813,-0.59095174
4067,-3.787635,11.959927
4068,-16.97454,1.8745737
4069,-4.75304,-3.1711514
4070,-0.66278654,1.2375382
4071,15.555258,-2.1677084
4072,17.144196,6.7746983
4073,16.360317,3.8014498
4074,9.082,-1.6719139
4075,-16.346994,2.1920843
4076,2.2691128,2.73487
4077,-2.8138273,5.067142
4078,9.602779,-0.1326267
4079,15.514215,1.7995633
4080,-5.567703,8.813546
4081,-16.795286,-11.849581
4082,13.269034,-0.9535932
4083,-9.497299,-8.904422
4084,-11.1895075,7.052559
4085,2.7578392,-1.2351329
4086,-10.884489,0.7829331
4087,15.322485,0.64271337
4088,19.488997,1.4839313
4089,-5.308854,-6.4434767
4090,0.10055443,1.4523407
4091,14.2091255,2.2386215
4092,8.227749,-2.4962983
4093,-12.456601,5.425595
4094,3.3299055,-8.263477
4095,-4.0629086,3.252278
4096,17.56839,0.45329487
4097,-2.142454,-14.575448
4098,8.712077,-3.5512846
4099,-6.8279996,-7.1000376
4100,-10.757322,5.194412
4101,1.9298903,3.171565
4102,18.791788,5.4467793
4103,-6.4074616,6.222759
4104,-7.6898694,4.814849
4105,8.617207,-10.098422
4106,-4.127863,-8.980263
4107,-9.672687,0.2014117
4108,4.660801,-9.439971
4109,-13.808236,4.1463795
4110,16.996737,4.584201
4111,-11.016928,7.2389345
4112,9.152011,-0.3486934
4113,-0.16992937,-10.619519
4114,2.2988331,-1.7248439
4115,-5.862195,4.3051324
4116,-9.942648,7.109191
4117,-10.03757,2.7259684
4118,7.3042474,5.4005227
4119,-10.301089,-3.1714616
4120,12.314825,14.654591
4121,10.3932905,0.22208717
4122,-3.1220105,6.8785095
4123,8.250413,-11.572128
4124,-2.6040514,-1.0283521
4125,15.008715,2.5311751
4126,-9.0078335,8.29638
4127,-6.1886463,3.0268614
4128,-0.43016207,-1.6452512
4129,16.13969,4.0932755
4130,-2.853753,-15.956221
4131,7.39787,1.0873127
4132,18.80393,4.084213
4133,4.672286,-9.371027
4134,-13.443622,4.934344
4135,10.817388,-0.86508554
4136,-3.3758636,3.4449394
4137,2.1546104,5.9495487
4138,17.223368,-3.3758368
4139,7.1759853,1.0279593
4140,17.165876,3.7127244
4141,5.2073445,10.392696
4142,-1.3878447,-14.779968
4143,13.191467,3.017524
4144,0.4379016,-5.7272825
4145,-2.1635773,-12.662244
4146,13.022969,4.2063527
4147,1.1615918,-2.566722
4148,-14.608581,3.597606
4149,4.50858,-8.455594
4150,-6.4457116,5.4672847
4151,14.357575,-1.621865
4152,17.031088,1.0533069
4153,2.6974301,-10.302677
4154,-11.948069,3.190064
4155,-1.4810418,-0.73336905
4156,-6.0544715,-7.458145
4157,8.747262,1.8370141
4158,11.077695,6.3338785
4159,9.146872,-7.054587
4160,-12.181922,7.2041426
4161,4.430529,3.4654922
4162,-3.3036437,3.819197
4163,-15.065916,8.412747
4164,-14.155836,5.878196
4165,-14.693043,3.177416
4166,13.944919,4.234816
4167,-13.148988,9.552216
4168,-11.227023,-2.042387
4169,-0.6833647,0.9857289
4170,3.9539537,-0.6426253
4171,1.606647,-1.8522701
4172,18.698578,5.490321
4173,-4.515702,0.9195377
4174,18.559578,3.286095
4175,-7.1571026,6.62589
4176,9.152465,1.8869406
4177,-13.764121,5.4974227
4178,-4.283743,3.0082972
4179,-14.06603,7.60483
4180,17.555735,3.675692
4181,-7.877224,6.4349093
4182,9.910377,-1.1834666
4183,-9.993412,2.1134017
4184,6.3887672,-11.19211
4185,-14.304905,7.6092815
4186,13.326885,-1.2361145
4187,14.135704,0.8870466
4188,-5.3313794,-6.346391
4189,-8.188122,-0.7186391
4190,9.547272,6.752567
4191,-14.08341,3.143805
4192,5.0959544,-8.711154
4193,-12.055373,8.912706
4194,2.7411878,-6.6175666
4195,-0.9329392,-4.8963757
4196,-13.317389,0.49719083
4197,-0.6836007,-0.36261275
4198,15.744716,0.29647836
4199,19.373701,2.0792656
4200,-13.391974,5.6079803
4201,-10.806465,-3.3230586
4202,-4.170029,1.3614095
4203,14.602349,2.0100002
4204,5.2591467,-10.401501
4205,-4.9635587,-7.1172047
4206,16.057621,-0.370788
4207,19.731297,0.026444064
4208,-8.782458,7.0340505
4209,-15.429992,-9.131643
4210,-8.889849,3.2457578
4211,16.902472,-1.7619789
4212,-7.9828897,12.324159
4213,17.101744,-0.75159425
4214,-1.7862995,1.2010182
4215,7.278882,-2.2985272
4216,-11.893392,8.826267
4217,-6.2374167,4.6595025
4218,1.7787522,-14.555314
4219,-8.30252,12.293267
4220,-4.926807,-14.106905
4221,-9.001533,4.418501
4222,17.115173,4.3154473
4223,-13.505368,3.7435129
4224,2.9323573,7.328075
4225,-18.602673,-5.527986
4226,-14.049709,5.7171597
4227,-13.855956,5.6796618
4228,-13.230847,7.693823
4229,7.192501,6.903701
4230,-9.046065,6.917939
4231,-12.372442,12.397769
4232,-3.393329,-0.29544407
4233,18.848955,0.47641116
4234,-11.798087,10.756889
4235,-16.69205,4.082323
4236,-13.528442,-8.168868
4237,-13.854573,-1.0358903
4238,19.08083,3.3759024
4239,-9.992162,1.4625111
4240,-1.5654944,9.0492935
4241,12.269839,3.6300118
4242,-9.471141,0.26120135
4243,-5.527727,6.786797
4244,12.96407,2.8550344
4245,3.4454138,8.15529
4246,-13.2531595,5.401314
4247,20.505093,3.2012126
4248,15.120752,3.4818232
4249,-11.44947,2.5358825
4250,-9.594129,-3.906503
4251,-3.3665605,6.468093
4252,16.449203,2.948547
4253,-2.9128458,-15.597972
4254,-5.432737,-6.4875536
4255,-6.1549973,-7.216845
4256,15.394255,3.1961017
4257,-9.74448,-4.8306994
4258,-11.837645,8.278179
4259,3.9264128,-13.7069235
4260,-14.235404,7.77115
4261,2.6200082,-11.065383
4262,-13.741958,6.407683
4263,-16.005932,-0.22051936
4264,-0.8175117,-14.891536
4265,-16.781145,-3.918886
4266,-11.508741,-2.3753307
4267,16.952282,4.7776947
4268,0.8754186,10.339215
4269,-8.202636,-0.87009084
4270,-4.6729584,2.0337338
4271,-6.9368777,-5.625181
4272,-4.8694115,7.8021846
4273,-6.8648157,12.0469265
4274,-5.968284,-12.412739
4275,-7.909859,1.0659342
4276,19.228786,5.7883306
4277,-5.869427,13.533661
4278,19.097809,1.920028
4279,8.023157,-11.847063
4280,-2.6740549,-1.5164042
4281,18.301497,3.173636
4282,-12.509351,5.389078
4283,4.0383396,-13.609905
4284,-5.990808,1.5330092
4285,18.284363,5.0286956
4286,10.636566,-2.7954454
4287,-9.971454,9.101339
4288,9.813582,-1.1140054
4289,17.136919,3.4856293
4290,-4.017751,-1.422433
4291,-7.401337,-11.02471
4292,-13.746999,5.835721
4293,-12.105735,2.0087852
4294,2.0699255,-0.7792628
4295,1.9753733,-6.6038504
4296,9.568862,10.502494
4297,13.85939,0.4011064
4298,0.45714942,2.3616285
4299,-14.029074,11.801297
4300,18.495852,0.94779235
4301,-4.290204,9.930197
4302,9.797938,3.8735619
4303,-14.530573,8.570236
4304,9.527726,-1.8756007
4305,6.019437,-3.7377734
4306,-5.3348646,3.9154685
4307,-2.1455908,-10.00877
4308,2.4733725,-3.4347084
4309,16.953142,2.0246675
4310,17.047691,2.6426222
4311,-13.669081,5.566478
4312,-1.769995,-14.556725
4313,-0.5574722,1.0972239
4314,-9.931427,5.7086086
4315,-2.642312,0.28825796
4316,-13.965605,4.750607
4317,3.952599,6.9951324
4318,-11.379898,3.9478393
4319,-5.410424,-9.009077
4320,0.34452352,1.5975736
4321,17.214865,2.8684626
4322,-13.841541,-9.848009
4323,13.079073,-0.15538432
4324,-13.749966,4.9740734
4325,16.333515,4.408751
4326,-2.520132,-10.521175
4327,-11.85454,2.149591
4328,2.4183342,0.122100174
4329,6.545089,-11.801239
4330,-11.188119,-3.4782162
4331,-14.319619,8.693561
4332,10.538627,3.1424701
4333,19.542706,6.000421
4334,-16.523232,7.008993
4335,-12.287075,-2.5102513
4336,-10.200318,-3.7359385
4337,16.417532,0.47447827
4338,-13.148783,8.558704
4339,-7.9572973,8.6974125
4340,-7.863559,11.247521
4341,-14.909873,-8.937248
4342,-14.813122,2.8112705
4343,-8.780081,9.393362
4344,-5.743125,3.3130593
4345,-16.652285,0.35734966
4346,-7.709855,8.12492
4347,-1.3218726,-1.9210482
4348,-10.929515,7.1151114
4349,8.982419,1.8865381
4350,-10.995739,6.0449543
4351,-0.48676914,10.670278
4352,16.301374,2.9839835
4353,-1.7614865,-6.250767
4354,-13.713999,-7.302565
4355,-11.917889,3.4091108
4356,19.253756,6.386357
4357,-9.833391,2.8121166
4358,3.9652236,9.325152
4359,-5.846917,10.780783
4360,15.472229,2.312345
4361,14.409517,5.639594
4362,7.6597595,-11.797588
4363,-14.307066,5.855701
4364,17.555368,0.30156532
4365,-1.0176705,3.0728323
4366,-0.57724553,6.391892
4367,-14.446039,8.578022
4368,-4.162276,-16.41146
4369,3.1099946,-8.61065
4370,-7.7164783,4.0280137
4371,-9.1766815,-1.4174476
4372,-10.633909,5.2205434
4373,6.431134,0.30057135
4374,-9.349564,-1.9249032
4375,-8.801827,-11.259435
4376,-7.34983,11.052256
4377,-5.2878184,2.0751834
4378,-14.541661,-0.52252936
4379,-3.7096741,7.1712174
4380,-12.945559,3.9113102
4381,-13.51589,-5.6061883
4382,-14.28204,8.142201
4383,-13.489036,8.414236
4384,-13.942249,6.8196654
4385,-7.343629,-11.326773
4386,-13.53297,-6.7422495
4387,-0.8970946,-0.66943145
4388,-11.163223,1.7294289
4389,17.202337,4.1524177
4390,-2.5601876,6.3125734
4391,-8.141554,-6.3230014
4392,-9.151141,6.7383146
4393,12.264586,3.6239648
4394,-16.359386,-1.5799093
4395,16.938684,-0.5900937
4396,16.928772,0.36724395
4397,15.548029,7.5659037
4398,23.662455,6.797071
4399,-15.495259,12.755373
4400,7.4850497,-1.7011828
4401,10.600209,2.7066026
4402,-14.275267,4.147289
4403,9.823659,-0.98523897
4404,-0.038233705,-8.563951
4405,-13.307737,9.286919
4406,19.153183,5.7657986
4407,-7.1101046,5.3707075
4408,2.2879446,-5.119513
4409,-1.1241196,-13.179846
4410,3.410815,-2.1768677
4411,-10.376689,-9.345162
4412,16.991997,6.191094
4413,14.886902,5.332136
4414,17.190662,3.6987839
4415,-6.8234735,-5.3417406
4416,19.384453,1.9168805
4417,21.922232,2.5438843
4418,-13.853262,5.7886043
4419,24.153254,6.5655026
4420,2.9918835,-8.501109
4421,-1.3758605,-14.734046
4422,1.4569286,-1.0652242
4423,15.357662,1.8371898
4424,3.9987545,2.4838483
4425,0.33696526,-5.7059693
4426,-11.2909565,2.0267599
4427,0.9216529,5.05077
4428,13.425678,-2.232717
4429,-8.106201,10.966709
4430,1.4686005,4.9203916
4431,-12.650148,4.569682
4432,11.048774,9.25165
4433,-3.7844899,-0.2990587
4434,-6.2116976,-5.6513577
4435,-2.3558528,-14.809408
4436,2.909299,-8.718066
4437,4.041291,-13.848886
4438,-1.9678131,-14.18718
4439,-10.726912,-6.8673368
4440,-8.127205,-6.4025574
4441,-5.8500266,-1.8690953
4442,5.828206,-12.41818
4443,-4.988824,-6.1282845
4444,1.3698092,-11.974447
4445,-14.543388,-4.2324305
4446,-11.831157,4.6912255
4447,-12.176207,5.1024365
4448,12.383698,1.4291456
4449,1.5670146,-3.211563
4450,-8.068065,10.289284
4451,-9.067798,15.478815
4452,-13.64923,5.8885508
4453,-2.2577555,4.675293
4454,17.330826,5.838779
4455,-2.1248696,9.80252
4456,14.941572,-0.36416012
4457,-3.3638372,0.11028423
4458,21.39587,3.89837
4459,12.626779,5.511399
4460,-4.460306,-13.153134
4461,-14.589895,7.852728
4462,3.6775887,3.7504165
4463,18.382912,3.0097406
4464,-4.060177,2.8436122
4465,-13.35708,-4.5737457
4466,-3.0091052,4.0805097
4467,-8.904899,0.83401465
4468,-13.715432,7.9795847
4469,12.811817,-3.7216709
4470,-3.3465438,0.8108174
4471,-5.5348964,-7.360836
4472,-2.7626941,2.884878
4473,-1.0499052,-14.721472
4474,-5.9321213,3.917335
4475,1.4090296,-1.7815555
4476,-6.0466347,-7.0408287
4477,-4.270874,7.7594805
4478,11.906725,-0.91592073
4479,-9.69253,2.7595344
4480,21.73407,3.4206595
4481,-11.652239,0.24754664
4482,-12.979426,4.1892114
4483,-9.714283,-5.2870007
4484,14.1351595,1.8189437
4485,-13.645831,5.83443
4486,-8.383844,2.6563396
4487,-4.0791607,5.0739713
4488,-13.615198,13.699451
4489,-12.878843,-1.3061459
4490,-4.6247573,3.71167
4491,13.384898,4.0488815
4492,-14.754726,7.314428
4493,-5.0258193,9.629299
4494,8.263964,5.433764
4495,2.6208472,-4.256768
4496,-12.567667,8.592343
4497,16.95696,1.8484074
4498,-8.399074,3.1641622
4499,4.420481,4.63759
4500,9.7254505,-1.4270769
4501,-2.8617222,-15.832518
4502,0.71774846,-0.37896556
4503,-7.7086706,-5.255943
4504,16.640793,3.7492836
4505,-12.00008,2.195538
4506,5.973378,-0.99013394
4507,-3.4410925,2.2226725
4508,-6.6980553,3.9996133
4509,-7.443296,7.611764
4510,-12.915217,10.259992
4511,19.026915,0.24434789
4512,-17.322098,10.028575
4513,-17.098536,1.2270203
4514,11.055131,2.5843155
4515,-15.152187,-5.5458484
4516,-1.1293038,-1.6270988
4517,-0.7982638,-9.487395
4518,1.4443209,3.5735195
4519,-4.9842515,-7.798574
4520,17.27765,7.660799
4521,-7.9392223,7.1793385
4522,-4.136921,-12.414879
4523,-10.48126,3.48549
4524,-14.008088,4.588864
4525,19.071619,-1.5629481
4526,-9.057769,3.6218057
4527,5.237444,-10.943116
4528,13.564807,2.7402096
4529,16.15911,4.8064275
4530,6.299856,0.15145612
4531,-8.209438,6.425822
4532,4.8956876,3.591099
4533,-0.82133293,-3.467115
4534,-14.702613,1.1617333
4535,2.0926032,1.6482595
4536,-9.869157,-4.474183
4537,0.23409516,-2.1016989
4538,-3.6117408,-7.1107183
4539,4.0996237,-3.5730598
4540,-4.6852617,-10.0856
4541,4.6009927,-9.445654
4542,-12.535321,0.20587364
4543,-6.3331547,-10.1200695
4544,16.643705,-0.84748214
4545,12.238353,-2.5303214
4546,-1.608548,-14.425616
4547,16.198565,0.55745643
4548,-2.1843681,-7.054274
4549,12.371688,-0.5538135
4550,-12.008633,2.411275
4551,-12.261545,5.976421
4552,-11.802154,2.21696
4553,-0.5136081,-1.4824924
4554,-3.5029252,3.5159936
4555,15.600828,0.61221415
4556,0.8287202,2.184135
4557,-15.141595,5.863664
4558,-12.208403,-4.1110744
4559,23.465546,4.7954683
4560,-11.678316,2.463407
4561,-16.835203,-7.543015
4562,-11.158395,-8.535719
4563,0.9656727,-6.0184665
4564,6.1817584,-2.0370345
4565,-11.182318,-2.3767416
4566,-6.086907,-5.7103996
4567,-3.2135713,3.07592
4568,-8.545317,3.0550385
4569,-14.651197,2.7527862
4570,-2.9637427,11.379166
4571,-12.182267,-3.9800339
4572,-9.634267,-3.229566
4573,-2.5430396,-0.61741626
4574,17.700788,1.2659307
4575,-14.563515,6.71801
4576,-2.9841847,-15.742275
4577,12.078488,-4.089099
4578,-11.29615,2.8707798
4579,-9.887397,3.3619378
4580,-6.434845,-5.826458
4581,18.878344,2.2064922
4582,1.5978996,3.2893362
4583,8.485813,2.2356522
4584,-4.1789603,9.848213
4585,-11.452094,6.4561715
4586,-0.6974251,4.7954135
4587,-6.6290684,2.014053
4588,-1.877052,-14.599904
4589,-4.421427,-2.0024693
4590,-6.8935733,4.302595
4591,-14.751747,2.3968039
4592,18.414564,3.2823913
4593,-9.953802,5.5096498
4594,-5.7286053,8.273205
4595,16.251204,-0.58870095
4596,-2.54548,-15.807923
4597,-6.154582,-1.1814381
4598,17.493454,-2.4836981
4599,-9.842981,-1.4086394
4600,-10.95458,3.993527
4601,9.091106,-4.1434584
4602,16.207512,3.8042612
4603,12.732332,-0.6334689
4604,-13.96368,4.1371746
4605,-13.372405,0.36500266
4606,-11.309472,9.463257
4607,-2.4155717,-10.77903
4608,18.65614,1.2143048
4609,-14.241069,7.113148
4610,-4.0199637,11.147577
4611,15.951099,0.060953498
4612,16.408882,1.6655935
4613,-6.843477,6.9162965
4614,-4.220349,3.032424
4615,-12.350561,13.766813
4616,-2.7339003,-12.194928
4617,-15.999366,6.2996163
4618,2.5030925,-9.982251
4619,-5.419487,-6.525822
4620,-14.252525,1.5612768
4621,-7.0951304,4.8237824
4622,14.856471,0.7612856
4623,4.9109035,2.4043636
4624,-15.982335,5.397632
4625,13.700247,0.91219354
4626,-13.248459,9.063752
4627,13.710352,4.4883504
4628,-3.0939162,4.8916235
4629,5.665189,-1.1707624
4630,-16.484653,1.3789729
4631,-12.548701,-1.4398164
4632,15.909501,1.7081323
4633,10.199699,0.74476707
4634,-0.22179149,6.1266384
4635,9.9496975,1.1296269
4636,-12.109403,3.2253544
4637,-7.154044,7.8115954
4638,7.9176617,-0.9736893
4639,13.876521,4.6196423
4640,-8.225991,12.23182
4641,-12.741603,5.155884
4642,-4.6443844,-11.47211
4643,-7.234226,8.153925
4644,-13.803913,-1.9422857
4645,-11.724,4.4856305
4646,-10.271973,4.3245244
4647,-2.1698172,-10.315783
4648,-12.896534,-7.9213796
4649,-3.6284032,3.6763945
4650,21.996952,3.9667206
4651,-13.001723,3.719128
4652,3.5916243,-8.123583
4653,14.116359,4.701293
4654,-9.074964,5.1467953
4655,-8.180121,0.32120022
4656,-5.071273,-12.84341
4657,-5.083474,-7.665995
4658,-3.8958757,0.07501695
4659,-14.187241,8.803039
4660,-6.460344,6.6644087
4661,-10.529503,-6.0878716
4662,-11.5880375,2.096571
4663,-8.788937,-0.37470943
4664,3.1398206,-10.017458
4665,-2.2974074,-14.750226
4666,-1.9539698,-14.667272
4667,4.5307245,-9.1814165
4668,-13.527781,4.2433763
4669,17.545088,0.98272693
4670,-6.74241,3.5547402
4671,14.599964,0.9447775
4672,-14.475843,5.6639924
4673,3.2718022,-1.57369
4674,-13.357266,-7.850045
4675,6.983843,1.7215358
4676,-13.646107,4.8260193
4677,-0.6273819,-14.336984
4678,-6.9203467,5.840186
4679,1.6609964,7.7370157
4680,16.224983,0.517957
4681,6.9387507,-2.1724908
4682,-9.002157,7.125932
4683,17.330673,-0.67576915
4684,-3.262115,8.098357
4685,-6.888373,-1.0634674
4686,20.494333,2.525368
4687,-6.587587,0.95356476
4688,15.301563,1.465342
4689,-13.603058,1.4861226
4690,6.0314317,-1.2470837
4691,2.8443608,-14.696607
4692,-5.388357,-11.052422
4693,20.987339,3.6931572
4694,-14.257238,3.5884871
4695,6.527792,2.2372203
4696,-2.3654387,1.7254939
4697,-4.619194,-7.8570447
4698,13.174412,-2.7560828
4699,13.242214,7.568967
4700,-6.2380495,-1.7594213
4701,13.218761,3.9043622
4702,1.4661683,0.9722086
4703,6.4233546,4.7762203
4704,-12.864826,4.1538796
4705,18.738615,3.2059464
4706,-4.4844203,1.2903148
4707,15.7058325,0.6478195
4708,6.664542,-1.9323834
4709,-11.683464,-1.7076986
4710,-11.4002,-0.84482527
4711,-11.224427,0.19373316
4712,17.991648,1.4297518
4713,-9.205978,5.743539
4714,2.1994662,-2.0206945
4715,-13.551004,7.591991
4716,-7.0301566,-7.158424
4717,-4.3166428,3.3135154
4718,-1.8035393,-14.597134
4719,18.513441,2.4700987
4720,2.1779804,0.6235826
4721,10.862577,0.28716043
4722,18.270031,-0.9446039
4723,-11.508931,2.8043723
4724,20.973186,3.109933
4725,1.2096831,-2.3125734
4726,-12.684112,-2.7134686
4727,-3.1156023,-3.433313
4728,-10.943676,7.132669
4729,14.499777,-6.321304
4730,-2.0387027,-14.847466
4731,-16.30853,1.982368
4732,7.978672,1.1828552
4733,-12.369313,6.54322
4734,-1.4560025,4.7365894
4735,-1.0349439,-14.534196
4736,19.620218,8.569125
4737,-2.0904467,-14.805569
4738,7.918374,-4.748053
4739,-7.8746147,-0.9721887
4740,13.6064005,3.1817977
4741,-14.798648,-10.002197
4742,12.3930235,1.8046387
4743,-10.338659,-12.870926
4744,19.100084,7.966115
4745,13.855853,9.140218
4746,15.848096,1.5767516
4747,-12.517958,9.943852
4748,12.902401,7.9669223
4749,1.2365689,-12.090922
4750,3.736086,-1.2781204
4751,-1.1012363,6.818328
4752,-0.6722167,-14.612067
4753,9.464886,-4.341314
4754,-10.842224,3.799569
4755,5.171748,9.070432
4756,3.847658,-9.615046
4757,-7.272012,-2.539409
4758,-3.5629666,4.6801634
4759,6.723546,3.7526467
4760,-1.4451734,-14.372927
4761,3.0780296,-1.5669082
4762,-14.488225,3.212733
4763,-5.794874,2.2365613
4764,-1.6989881,4.3651786
4765,-2.6455908,-1.2793529
4766,3.1808124,-11.207505
4767,2.1263096,5.3841023
4768,0.5182177,6.9886813
4769,-8.529066,5.976975
4770,8.2198515,-11.678617
4771,21.267826,3.6194756
4772,-13.910293,-7.7815814
4773,-9.719005,-0.546378
4774,11.478893,2.193585
4775,-4.5839405,-7.5540924
4776,2.5242703,-14.41103
4777,15.661589,1.9073715
4778,11.69274,-2.091686
4779,4.9414535,2.4280112
4780,-10.423178,8.053063
4781,-8.36902,0.66511077
4782,17.913301,4.044573
4783,3.091323,-8.648937
4784,-12.328844,5.663459
4785,-2.5741446,5.3451343
4786,14.918203,5.563899
4787,-13.039491,0.74531347
4788,-8.89311,12.441821
4789,-4.341651,-0.24620561
4790,-5.4537683,-7.5589232
4791,-4.9711905,8.94125
4792,-3.3931718,11.291699
4793,13.889747,3.255516
4794,-10.574081,-8.082661
4795,-0.3487922,-8.775713
4796,14.367554,1.9964954
4797,-2.1173704,-14.759889
4798,17.232347,7.3420873
4799,-7.3095055,-6.048974
4800,-11.974022,1.7980865
4801,13.197495,3.3088384
4802,-3.9164355,-0.018216576
4803,11.838784,3.1129904
4804,21.076944,2.6883757
4805,-2.1733277,2.3934608
4806,4.265907,-9.090126
4807,-15.068859,0.9670589
4808,2.0660262,-6.4609923
4809,-2.0704305,5.407132
4810,3.3526084,-11.072968
4811,-4.3482156,-12.705928
4812,-12.909412,5.083041
4813,-13.376208,3.9897246
4814,-14.489394,-10.199359
4815,-15.314381,-2.5694108
4816,12.823249,3.497815
4817,-12.155845,3.0827591
4818,19.754412,4.566587
4819,-16.191137,5.6070805
4820,-13.714113,4.53129
4821,18.097092,1.5772755
4822,19.1322,0.9495393
4823,20.340773,6.625178
4824,-2.8035147,7.406633
4825,-3.5950778,0.3967969
4826,-3.3867805,4.6799555
4827,8.179362,-11.533211
4828,-13.427833,3.1021054
4829,-4.700855,-7.702296
4830,-2.1251354,-14.659456
4831,-3.4412787,7.5045204
4832,8.482763,-3.9971366
4833,-1.5273075,8.082442
4834,-15.978023,-4.4913235
4835,17.125397,4.9014764
4836,-11.510333,6.802577
4837,1.7849313,-14.21572
4838,4.6448207,-9.079346
4839,17.372215,4.228739
4840,6.225637,4.9270372
4841,3.6695154,5.2826347
4842,-6.158988,-4.076938
4843,19.50196,-0.42073205
4844,-4.6796684,2.0841029
4845,-5.577634,6.9541206
4846,3.8894873,8.204519
4847,8.063056,4.4328294
4848,-13.678208,6.2195725
4849,-9.10779,4.083395
4850,18.436867,3.3241007
4851,-14.0336685,7.828758
4852,2.2539515,-6.2727447
4853,-4.9364653,-8.5915165
4854,23.268408,2.6014452
4855,-10.402503,9.040085
4856,-3.9843254,1.4467947
4857,-8.784004,-6.45689
4858,-9.048929,3.3327625
4859,0.8207329,15.019593
4860,-0.17282535,-0.20618367
4861,20.16787,5.878303
4862,-8.814211,-2.6982348
4863,9.056872,0.8153818
4864,7.9642005,-11.874483
4865,17.528572,5.7012467
4866,-13.22676,-3.5053034
