,embedding1,embedding2
8312,-34.27808,-39.804943
8313,-65.18859,-3.1995957
8314,19.118155,-38.106674
8315,38.65739,-38.587513
8316,-50.45068,6.2700143
8317,-44.850143,-44.622665
8318,-17.938795,76.48639
8319,72.05308,40.50531
8320,-38.40197,44.380142
8321,-22.678598,-31.0236
8322,19.032558,77.672455
8323,17.063858,-58.619823
8324,-31.09311,8.142254
8325,-78.53181,-4.6677685
8326,-42.91459,3.865516
8327,-72.67975,25.803043
8328,-81.76277,-2.7915852
8329,-57.630165,33.792522
8330,13.808669,88.869995
8331,-33.833817,14.922238
8332,19.475552,-22.299576
8333,-24.93295,6.671611
8334,48.958836,-11.452286
8335,30.729023,-6.1670623
8336,9.138558,9.152024
8337,-6.5495977,4.9937506
8338,65.14356,-54.471733
8339,-37.398876,-23.794857
8340,9.810085,40.431793
8341,3.0857484,1.7523053
8342,-42.914536,3.8670301
8343,-47.89929,16.947483
8344,47.31278,20.907171
8345,-10.048815,52.911793
8346,25.050436,-10.129989
8347,5.480268,40.009262
8348,-51.159603,24.799793
8349,10.231332,80.07636
8350,-22.645523,12.822898
8351,-23.250368,-11.373454
8352,54.332527,6.75397
8353,10.676999,8.926494
8354,-32.320118,9.302339
8355,15.015898,-28.474886
8356,55.966236,64.942665
8357,-53.183937,40.403957
8358,1.4210587,-24.287172
8359,-27.028547,37.030807
8360,72.470634,-8.680128
8361,-29.174719,78.187836
8362,-12.274971,-37.051598
8363,-11.619367,31.50865
8364,-16.009905,46.639256
8365,19.991177,7.5727243
8366,-52.944523,-57.59071
8367,27.635048,-3.0981867
8368,-47.77396,10.638062
8369,-11.170124,1.0752572
8370,-31.519594,-50.912125
8371,7.0282817,-18.180344
8372,12.318226,-7.232226
8373,-43.57093,-54.185013
8374,-36.19693,-59.178577
8375,54.827106,44.495705
8376,-27.849352,-66.48724
8377,20.855606,-33.8188
8378,-27.65616,-71.71619
8379,-3.9642515,67.90966
8380,-38.184563,-31.847757
8381,51.460754,3.653978
8382,-52.304516,41.30518
8383,-2.7727726,2.7131283
8384,-25.945839,27.228527
8385,-60.0028,-29.76112
8386,-30.27197,30.753382
8387,-22.2719,-9.376943
8388,-52.964325,7.366087
8389,39.176384,45.292458
8390,15.96622,-75.33063
8391,27.030382,-20.62374
8392,81.45731,-10.324094
8393,64.258705,19.868786
8394,28.677393,-23.8847
8395,23.415321,5.922635
8396,-2.0494044,-81.10039
8397,-46.953754,8.338813
8398,69.84977,-2.6981227
8399,47.538605,41.2352
8400,14.248528,-25.252335
8401,5.1088586,61.389164
8402,-22.646572,12.822555
8403,18.086298,-59.178997
8404,11.843735,6.462412
8405,-38.740345,-50.97783
8406,-57.915054,-4.0686665
8407,-1.2933077,-56.19763
8408,-9.547198,-54.593918
8409,-54.910225,-6.7774463
8410,26.526749,9.765738
8411,-13.570356,14.13271
8412,42.31732,28.509743
8413,-23.932262,-67.45623
8414,4.1367984,-1.972177
8415,-20.558584,44.489616
8416,-6.581037,-61.509937
8417,-15.103797,25.0493
8418,8.373625,-6.147964
8419,-31.06614,-50.17886
8420,28.858368,31.301247
8421,-7.7862864,-52.267033
8422,18.484118,-53.435703
8423,-5.848116,55.29034
8424,-30.166193,-27.976559
8425,-25.250027,-10.454175
8426,22.517773,-49.54566
8427,22.312197,-63.527996
8428,-12.492528,-81.066086
8429,24.718779,-55.36412
8430,-60.723404,-0.8073167
8431,-6.5599103,-25.486444
8432,-40.57473,-56.356762
8433,72.820564,-46.616714
8434,21.370335,-78.975334
8435,-13.066624,-22.337543
8436,-34.66521,-60.072704
8437,53.301014,54.454395
8438,38.958126,-65.90755
8439,16.064064,88.93746
8440,26.112074,8.198942
8441,73.84764,-18.73342
8442,-46.09899,20.22453
8443,62.06755,11.310477
8444,0.73307914,11.644238
8445,1.6459196,-15.966785
8446,34.318604,-41.103626
8447,12.035715,7.179058
8448,-7.729307,25.577656
8449,8.669039,45.81824
8450,-69.35325,5.787163
8451,-49.590412,5.3001204
8452,-12.240897,-82.53108
8453,-8.529183,-23.076433
8454,27.99306,26.142872
8455,-49.278,-25.45147
8456,21.608717,2.0250206
8457,2.2244644,-4.216506
8458,-22.036402,17.924295
8459,32.997288,-22.516594
8460,-1.715262,-40.42458
8461,-10.35687,65.401474
8462,-85.83397,9.552781
8463,7.186305,-6.1148977
8464,8.397671,29.23965
8465,-28.28187,16.922928
8466,-7.161493,55.277084
8467,44.445877,66.85554
8468,-45.03161,-42.605347
8469,54.489452,63.427067
8470,-13.847906,-10.506226
8471,-20.520056,-1.6292498
8472,-19.415844,-35.77228
8473,10.597066,-22.292002
8474,42.173775,20.285969
8475,53.885212,-15.634222
8476,-1.0943485,-63.176254
8477,-18.376078,38.794876
8478,7.7426147,33.516953
8479,24.264132,46.44338
8480,-55.058327,-49.477325
8481,15.4171715,36.79981
8482,-57.76545,16.207306
8483,14.363316,-79.574104
8484,-17.089193,30.11421
8485,-54.90786,17.846077
8486,20.962934,-21.587666
8487,-53.16392,21.625702
8488,23.07053,2.3492699
8489,-32.835857,36.082447
8490,28.903517,-12.091877
8491,2.202259,24.228958
8492,-6.435263,19.433851
8493,-67.566895,-42.562923
8494,-11.950122,-23.642899
8495,-10.962808,8.613272
8496,74.08578,26.288982
8497,-35.415134,-35.053173
8498,-41.715504,25.712704
8499,-63.732468,-40.63697
8500,69.99468,-2.5877779
8501,30.477928,20.508131
8502,-20.777868,4.8135734
8503,2.9545662,-17.897152
8504,5.7471046,44.590958
8505,-24.187973,21.51646
8506,48.19073,-44.959343
8507,-4.889662,38.21155
8508,-20.527164,26.035408
8509,24.891092,-35.10551
8510,37.33757,20.963972
8511,58.296715,-47.67844
8512,-2.8837087,14.358974
8513,28.892588,-12.102244
8514,-21.21886,-2.9528613
8515,29.385965,-1.6511325
8516,-38.595585,-50.4637
8517,5.081129,5.108322
8518,-11.95744,-3.7970095
8519,18.34234,-31.966225
8520,60.221657,-36.762665
8521,40.530323,12.875746
8522,7.7018347,-23.958517
8523,-52.43624,-28.6336
8524,35.848286,1.9438356
8525,0.93960404,-63.275425
8526,-0.0814479,26.300306
8527,-31.77035,-16.94218
8528,-76.51858,22.19943
8529,82.97212,-25.24983
8530,-16.132044,-48.80628
8531,23.243769,19.403082
8532,59.611885,12.389098
8533,-74.56882,-10.772712
8534,2.4957907,20.916756
8535,46.955524,23.68309
8536,9.926098,-52.58913
8537,24.94392,66.81573
8538,29.217869,32.167107
8539,-81.75238,-2.8344564
8540,6.230485,-27.219719
8541,-22.628628,12.821366
8542,31.137371,-8.45125
8543,20.57827,62.661755
8544,13.495095,-32.720776
8545,33.860428,-10.372044
8546,-42.260536,-1.8872784
8547,-25.092073,47.804585
8548,84.27828,2.2141728
8549,-54.68691,-27.832354
8550,-29.867832,65.76806
8551,65.14234,-54.471657
8552,-33.7949,-25.394852
8553,33.88715,-68.50595
8554,-11.830257,6.9754224
8555,-38.472256,-48.0881
8556,-81.40442,4.979806
8557,47.73578,54.89715
8558,7.4404488,26.125805
8559,-72.17699,3.4079366
8560,-21.13517,54.247803
8561,-31.364006,-13.600238
8562,-1.9767895,24.77519
8563,36.69041,-54.2379
8564,-29.391043,-66.49101
8565,-79.855415,-8.117001
8566,31.049116,-25.78405
8567,21.721941,-23.554821
8568,48.347744,-37.943466
8569,65.87861,33.97925
8570,23.856606,-43.719666
8571,-52.19259,1.6680603
8572,-58.55596,-43.323795
8573,64.02257,12.69069
8574,26.480312,43.04333
8575,-8.051861,-62.07543
8576,16.776192,31.832933
8577,40.990765,-39.710773
8578,38.990627,-42.182842
8579,-21.696594,25.908792
8580,31.24175,-24.391727
8581,-15.95692,46.736267
8582,-26.978447,-81.57891
8583,45.410316,27.778225
8584,-50.295944,-42.5906
8585,-77.54271,14.293553
8586,-50.132298,34.03108
8587,-30.993277,2.9520452
8588,54.397827,44.979774
8589,-8.330775,54.011032
8590,27.011856,1.9865209
8591,-5.6589313,-39.297245
8592,-40.12808,13.165853
8593,11.723283,-79.718666
8594,-54.349842,16.802721
8595,-44.166176,-55.5528
8596,63.3351,29.502663
8597,28.236458,-51.75902
8598,45.76261,-39.05555
8599,-11.255805,-8.349365
8600,37.38121,-30.618225
8601,3.909359,4.930391
8602,-31.926605,-50.88498
8603,-36.274784,-49.799965
8604,-18.469162,62.22694
8605,33.08432,-22.420956
8606,-9.362262,-45.85343
8607,-8.100433,-6.351811
8608,47.14687,54.84869
8609,62.15342,53.80545
8610,30.299265,30.270168
8611,16.565182,69.23871
8612,11.149897,2.8307734
8613,-60.688816,-1.1186343
8614,4.975198,12.627704
8615,38.217506,16.766441
8616,21.691986,-7.399998
8617,53.99199,29.242388
8618,22.397202,-51.310238
8619,-17.104149,75.662346
8620,-43.8102,-30.966042
8621,-6.5040584,21.974161
8622,-8.089219,-34.951267
8623,-63.783463,26.832108
8624,18.623623,47.549152
8625,-11.276785,-74.73031
8626,-3.675148,-59.047684
8627,-38.773037,-1.003235
8628,-39.257454,-15.987867
8629,82.97423,-25.2417
8630,-20.188953,68.047226
8631,-52.968582,7.368691
8632,-10.51113,-63.01821
8633,-5.402584,-31.946634
8634,22.705713,-48.348328
8635,-60.73122,-22.558697
8636,47.58568,-9.407346
8637,13.131954,0.077672005
8638,59.06225,18.50131
8639,8.218973,4.1189766
8640,-32.818813,59.41097
8641,-40.157585,7.214239
8642,-45.56167,20.051085
8643,-2.539326,83.03027
8644,-21.45473,-49.602367
8645,47.02385,9.18399
8646,14.327065,-78.70196
8647,24.650494,75.41172
8648,30.808939,-29.837317
8649,41.16766,-62.870224
8650,41.35649,-20.728033
8651,77.910446,-11.308165
8652,-30.00737,49.01638
8653,-65.12629,-3.2185688
8654,-48.47472,-62.336624
8655,-46.09667,20.269228
8656,-12.408906,-59.304924
8657,71.75923,0.7969734
8658,70.53084,-29.266438
8659,-38.6555,-5.7606773
8660,2.0290709,-37.121143
8661,77.08752,-12.004651
8662,17.073849,-37.417343
8663,69.609116,-43.90807
8664,-70.46827,47.85702
8665,17.897764,55.143253
8666,-4.304732,31.440474
8667,60.133076,-21.842804
8668,14.604402,45.274803
8669,-1.9238067,-80.26851
8670,-3.3177161,78.3567
8671,-67.972824,-46.2861
8672,37.349075,-31.791265
8673,1.5127488,-48.73597
8674,22.197731,-22.855173
8675,40.046978,-47.288094
8676,21.262537,-33.47701
8677,25.290909,18.615854
8678,-54.41347,-53.666847
8679,-20.575304,44.472668
8680,-76.90663,29.925974
8681,5.150153,59.503654
8682,-29.028921,-5.549475
8683,-7.0317035,8.797255
8684,-12.365085,24.629135
8685,70.16488,-16.73494
8686,2.65039,-24.204666
8687,-36.74787,-36.274044
8688,84.10501,-1.2866416
8689,-38.423454,16.554964
8690,24.867128,73.452225
8691,82.073944,-17.865753
8692,-49.92476,-33.059937
8693,29.118986,-3.1279929
8694,1.0317758,-60.469803
8695,-4.277021,-3.3831573
8696,-20.30558,-49.95083
8697,-7.636472,60.717815
8698,-29.969784,66.18719
8699,-28.332499,-1.9602283
8700,-33.320683,-42.787365
8701,-18.456017,-21.222002
8702,9.154087,25.85143
8703,8.65204,62.808952
8704,27.34161,29.800793
8705,37.44255,42.786465
8706,53.80734,13.006758
8707,28.039701,17.02358
8708,-29.287296,-40.67655
8709,-1.1370564,-81.22958
8710,52.534576,4.079639
8711,25.5709,40.323673
8712,-13.643378,-39.83497
8713,-1.0061725,-50.59872
8714,60.154633,-20.195625
8715,15.890854,13.60897
8716,82.97692,-25.248611
8717,20.080408,7.5220118
8718,13.806481,-80.23817
8719,-74.55034,-16.715355
8720,-3.1509705,35.952255
8721,-16.464512,-4.7612233
8722,17.867577,9.843792
8723,9.75278,36.616722
8724,-44.216724,-21.888086
8725,41.854446,-52.91288
8726,-18.777632,40.49537
8727,-21.742289,35.585503
8728,-28.336472,-6.1717973
8729,-14.402514,-27.277685
8730,-69.016365,-40.638206
8731,35.266098,39.532433
8732,42.215412,-36.270203
8733,-20.179836,0.44197994
8734,-29.980583,-58.093174
8735,-72.666306,25.802551
8736,21.158077,-2.2752323
8737,48.274544,36.518734
8738,-19.33704,60.57998
8739,67.24177,42.87587
8740,-34.795113,-51.867233
8741,-10.945624,12.481558
8742,-5.029042,-58.688522
8743,41.987053,43.22248
8744,28.53088,33.74884
8745,68.36856,-45.43841
8746,-60.60485,13.227791
8747,54.03086,-31.259115
8748,62.644142,-40.341106
8749,-49.784504,10.791329
8750,5.331291,-40.095573
8751,77.58519,4.4767694
8752,39.12765,3.544686
8753,-11.891369,-79.81099
8754,-30.562704,21.535683
8755,28.557953,57.30283
8756,-56.35556,54.680904
8757,-82.411385,8.368743
8758,-34.565636,-32.166264
8759,40.31078,-16.269024
8760,-1.0303842,-23.762743
8761,-42.782207,37.2148
8762,-37.191765,-23.909103
8763,-11.850816,75.36225
8764,6.5808315,-42.28137
8765,-57.642864,33.78865
8766,70.21554,-16.80491
8767,42.45987,32.5649
8768,-82.399475,7.9228864
8769,3.2938728,42.990566
8770,-44.753582,-45.83807
8771,-55.44001,61.230984
8772,-32.113865,-22.68356
8773,-21.395706,68.83178
8774,-47.50507,45.386967
8775,-55.088024,62.0991
8776,-46.620174,7.176191
8777,-11.1917715,6.733444
8778,-50.303036,-8.270334
8779,-41.70077,25.69567
8780,-28.429146,-30.801722
8781,-68.51029,-22.997553
8782,19.131376,-38.22077
8783,29.282436,55.838787
8784,-33.744328,33.089687
8785,-33.74906,33.091522
8786,60.193443,-36.86401
8787,15.59852,8.409564
8788,-9.238199,21.989471
8789,17.317064,-55.21958
8790,64.48811,-23.09153
8791,24.819145,-16.451971
8792,23.936356,47.983604
8793,21.866442,-23.667303
8794,66.30679,12.07486
8795,74.59843,-32.536385
8796,-58.326317,-4.104199
8797,4.0309925,-1.9092948
8798,17.675287,69.510056
8799,-43.885784,-11.153395
8800,-24.217583,-57.033752
8801,4.1026845,40.761265
8802,0.8847063,26.20523
8803,7.1433372,16.315872
8804,29.306063,-49.959362
8805,46.496414,23.329012
8806,14.056567,-50.753933
8807,49.717358,-54.311638
8808,-8.224954,-46.856014
8809,10.477841,-37.90768
8810,-59.038548,-11.129187
8811,34.304173,80.45504
8812,-83.48293,8.742037
8813,75.505226,38.787228
8814,4.569923,20.714157
8815,6.726686,-76.5451
8816,-22.371315,-60.063087
8817,-56.846138,60.92789
8818,-25.651333,-43.986034
8819,-17.647022,-15.481769
8820,36.527657,-55.153614
8821,-31.964693,-52.54587
8822,-11.008892,40.33575
8823,-6.891645,-13.428297
8824,-1.4166926,-82.52545
8825,49.703594,-54.29536
8826,62.10878,11.281661
8827,64.98549,6.098739
8828,-41.047623,-33.819714
8829,-50.00364,-39.174828
8830,-63.56517,-32.12557
8831,29.994463,-56.770885
8832,-18.6611,28.337437
8833,36.1266,33.806725
8834,-51.00441,6.9470906
8835,-30.140411,-3.1248262
8836,-15.839933,-36.348763
8837,-43.287724,-38.187046
8838,-43.605366,-55.50855
8839,-52.67212,20.853172
8840,9.659267,46.901764
8841,-29.555649,77.45528
8842,3.990402,25.123646
8843,-58.26421,16.708258
8844,-14.466656,15.577836
8845,8.697127,-42.17016
8846,49.684055,-10.068194
8847,60.30884,-12.128142
8848,-18.939743,45.029354
8849,-39.92388,-33.113293
8850,20.594456,24.996391
8851,22.813747,-60.715157
8852,14.312918,-80.320114
8853,48.55994,-25.880802
8854,51.10663,-5.214752
8855,29.508747,-45.87973
8856,-30.062408,5.68669
8857,33.326015,21.152288
8858,72.232185,-18.93985
8859,24.05945,25.094866
8860,-44.28894,-42.140152
8861,25.495493,-34.477833
8862,56.61331,19.627916
8863,-14.047224,-81.41865
8864,-63.966145,-31.30127
8865,28.10363,11.9001875
8866,-76.69444,22.308039
8867,66.66402,-41.511574
8868,-54.35757,53.0233
8869,-27.643217,37.075974
8870,27.002495,-49.087914
8871,-40.040775,64.07995
8872,44.70631,-41.686867
8873,-42.243073,-62.440155
8874,-51.07882,56.015213
8875,-70.23363,-13.932309
8876,16.266644,-78.49044
8877,82.97615,-25.249323
8878,-55.996815,27.903572
8879,71.52775,43.23855
8880,-19.695726,66.334076
8881,-47.65642,27.836407
8882,-80.44635,23.510838
8883,77.91115,7.434936
8884,38.321655,1.8594579
8885,-82.302444,8.524813
8886,-82.30024,8.552935
8887,-56.10185,54.194084
8888,48.637604,-37.61236
8889,-16.57286,-59.01825
8890,-16.135008,57.366047
8891,-19.709385,-55.926254
8892,42.258293,28.609125
8893,-31.009932,-52.383797
8894,39.564568,9.571968
8895,-3.0261137,-54.588158
8896,-74.34983,-31.076693
8897,76.93855,-12.100052
8898,-28.319967,-19.287497
8899,-55.62197,54.40638
8900,-30.948193,-64.0185
8901,-56.60083,-46.1418
8902,58.516346,-0.89634544
8903,21.30539,-1.9774092
8904,54.428062,5.0160503
8905,-53.10766,-41.702003
8906,82.97722,-25.244217
8907,-72.60474,-6.30944
8908,-77.79126,-20.59932
8909,46.18858,23.086533
8910,-23.95382,-6.7972727
8911,-16.558794,-54.036327
8912,-26.857983,-5.3640947
8913,-45.843815,-73.05796
8914,7.8251996,15.042244
8915,9.360269,34.0384
8916,-6.833158,-64.9367
8917,-34.761227,-53.51668
8918,5.27816,82.93171
8919,-26.569803,-72.17434
8920,-26.425293,-14.089921
8921,37.466354,-8.651408
8922,13.421472,35.927074
8923,3.4748318,-39.04508
8924,-2.794075,-2.8951898
8925,57.225838,-19.91519
8926,-39.081123,-15.7526865
8927,-7.647212,60.7066
8928,30.232239,57.260315
8929,-49.572712,-28.484575
8930,-44.834263,-10.2966175
8931,-46.105213,-6.234596
8932,70.39541,-31.353231
8933,10.263584,41.875244
8934,-0.076531135,-51.438713
8935,28.642788,-44.1618
8936,-36.680164,-29.75906
8937,-10.885238,79.00186
8938,60.060146,-36.961296
8939,-42.929184,3.852893
8940,70.91058,-30.932657
8941,73.53007,28.083738
8942,40.065067,12.432538
8943,62.900597,-21.651659
8944,-13.422997,31.863693
8945,-58.10244,55.72716
8946,49.37164,29.77479
8947,42.03034,25.859894
8948,-13.061955,6.5042315
8949,54.11532,44.93382
8950,44.80996,-45.16754
8951,-13.3275385,24.293722
8952,-2.5482626,-48.201977
8953,11.610333,4.482207
8954,-50.026367,2.4101827
8955,17.901295,-5.3396115
8956,-20.568506,44.50939
8957,18.789455,16.470875
8958,-54.89053,-4.3082943
8959,17.753021,39.731705
8960,-12.355951,-59.147022
8961,42.186,-28.443525
8962,14.065807,-45.676655
8963,-78.74797,-1.4229373
8964,-4.328402,-14.789124
8965,33.987156,-44.249325
8966,8.315256,-6.113147
8967,-26.587282,-5.5076895
8968,26.269484,37.08882
8969,6.4072585,77.103165
8970,-13.213132,-62.4272
8971,37.35664,20.92333
8972,2.6066723,-9.020359
8973,-12.434968,-60.465416
8974,-4.1202564,36.589363
8975,15.861357,14.988
8976,13.7340975,52.507294
8977,9.590068,80.385315
8978,-37.68501,3.7288136
8979,-54.411606,55.457695
8980,5.333046,-40.09498
8981,53.927227,54.003635
8982,61.504673,-35.6075
8983,37.088493,-57.183823
8984,-28.167604,-41.294365
8985,0.9951541,-62.72723
8986,-57.37013,-48.071793
8987,-68.50918,-22.989222
8988,-14.963909,-23.751293
8989,-45.397125,68.27396
8990,-44.407345,20.052094
8991,9.219537,-20.900822
8992,11.147225,-17.55945
8993,57.131813,26.33083
8994,-41.910244,44.975895
8995,37.514217,10.866797
8996,-45.161568,68.16306
8997,51.37447,-27.62864
8998,13.788919,88.880035
8999,-3.492253,22.193876
9000,21.73618,-78.90014
9001,-19.591234,18.201485
9002,-38.767185,-31.694489
9003,-66.37775,-45.784176
9004,31.042282,12.404757
9005,-52.275036,55.347157
9006,24.390299,-47.29858
9007,-39.377613,-8.815535
9008,0.918465,43.010498
9009,73.797966,-4.8267026
9010,-40.876816,19.736942
9011,-45.41026,68.261086
9012,-44.150417,-25.74283
9013,9.1540575,16.341085
9014,42.29543,-1.7727268
9015,25.85099,27.109543
9016,-53.22269,42.215485
9017,-38.51546,-22.915163
9018,3.76796,59.88923
9019,65.87099,24.035149
9020,-50.45964,6.9293804
9021,-69.19247,38.72808
9022,74.78377,-10.574572
9023,59.693104,-36.413715
9024,-17.398438,40.561573
9025,3.8660932,49.519253
9026,-59.42,-10.222962
9027,-38.44504,-22.991005
9028,20.648298,-59.621674
9029,-36.566906,-19.165138
9030,-29.399445,-66.47164
9031,-32.85586,70.21068
9032,-57.362453,-4.2907147
9033,49.575718,-51.73481
9034,-50.25528,-44.6947
9035,-67.36381,37.62549
9036,10.662737,-0.54063183
9037,71.8095,40.462223
9038,-33.450375,10.266337
9039,-50.655754,1.7204943
9040,49.352776,-47.74052
9041,65.21264,45.90587
9042,-11.852182,-74.1936
9043,46.564613,7.9318676
9044,-14.881994,-1.2837939
9045,64.88584,23.434368
9046,-3.348933,37.218723
9047,50.36271,7.78532
9048,-14.152354,-7.7069454
9049,54.27257,-29.228195
9050,74.0757,40.92688
9051,6.656812,43.58877
9052,3.812645,63.210594
9053,-43.231102,-7.2704453
9054,44.080467,-15.356213
9055,-5.084435,-39.767506
9056,26.816975,-69.379105
9057,-34.934654,76.29884
9058,11.362176,16.298847
9059,37.378296,15.11992
9060,41.321472,-69.189865
9061,3.7303357,81.688034
9062,-23.758034,-45.98543
9063,-25.48728,-80.77403
9064,7.7939515,-24.652657
9065,-46.749676,-50.69596
9066,-59.963013,-55.750477
9067,-29.858706,30.78141
9068,43.7041,-37.329315
9069,53.223297,-15.456
9070,5.7212634,-59.935062
9071,-19.699623,-55.90049
9072,-1.5425706,77.70132
9073,7.822911,24.788414
9074,-0.50613326,-2.804325
9075,-24.333878,-68.693726
9076,45.760937,31.708357
9077,-8.655724,24.592686
9078,-3.1825893,68.73377
9079,3.5714657,-32.34925
9080,53.089256,-62.79446
9081,0.17266004,21.153181
9082,-81.76049,-2.7882504
9083,33.948875,-77.43945
9084,-37.179977,16.452793
9085,-32.813354,59.41061
9086,-24.933237,50.70422
9087,83.999855,-0.44728494
9088,-7.134772,24.152544
9089,-40.352516,35.938988
9090,-27.428226,53.538998
9091,-1.3423665,2.040388
9092,42.29486,-1.7715212
9093,-32.61325,-52.795536
9094,42.459427,32.571327
9095,-48.84451,-29.594181
9096,-38.513,-47.788982
9097,34.024998,-44.213795
9098,-44.131542,-25.889534
9099,-31.799381,23.3353
9100,27.098846,-31.897541
9101,-11.532922,23.970274
9102,29.81264,-49.5352
9103,-66.627716,38.02539
9104,71.52508,43.222866
9105,44.982975,-20.920687
9106,43.873142,1.0132062
9107,-19.685083,67.632675
9108,17.081844,-62.88963
9109,51.211697,53.878746
9110,-21.123604,33.988148
9111,15.432624,-27.26482
9112,20.247475,62.969246
9113,-8.967821,-76.483734
9114,5.4734483,1.0527413
9115,47.398746,-33.37184
9116,-61.223385,46.245407
9117,-12.303467,-53.30765
9118,-8.065557,-8.826552
9119,31.564386,28.825937
9120,16.004765,-25.388248
9121,15.357935,75.25978
9122,8.574472,24.24657
9123,10.873639,38.210594
9124,34.556824,-11.223156
9125,53.97824,44.91514
9126,45.342403,-45.15223
9127,-27.353859,5.694864
9128,-6.1462426,35.0678
9129,-55.425945,-37.842117
9130,6.712824,-76.54835
9131,-70.17568,2.577499
9132,54.310555,44.721615
9133,-8.804967,-39.29783
9134,73.468475,26.608864
9135,-14.676164,-31.211756
9136,39.627014,25.78066
9137,5.8320236,42.223362
9138,61.1853,-4.6271424
9139,8.698605,-42.167076
9140,29.485722,39.33078
9141,-56.323147,40.80575
9142,-76.24605,24.770176
9143,20.454689,4.65433
9144,-46.711407,2.152755
9145,4.9046125,-22.53933
9146,50.014763,15.948615
9147,-59.78452,-52.797916
9148,0.6360305,-3.774005
9149,-23.093834,-16.099836
9150,31.765472,15.056683
9151,52.085033,36.303703
9152,50.70949,-50.912483
9153,-80.46174,23.543993
9154,-17.895685,40.997147
9155,-5.734721,-80.81658
9156,20.034086,25.45139
9157,-46.47162,-10.287012
9158,-4.8728747,11.586217
9159,-32.470585,-57.537903
9160,16.005312,20.25937
9161,13.844048,-7.285733
9162,-6.363317,-18.404345
9163,21.63862,13.021504
9164,44.51671,50.75133
9165,-12.342852,9.63724
9166,14.194618,-14.172194
9167,33.87196,2.0037203
9168,54.11258,44.933044
9169,-48.93084,-40.584732
9170,2.2598152,-63.785583
9171,28.203806,53.764645
9172,-59.067837,-16.411724
9173,13.471375,-32.87101
9174,46.39296,-48.68534
9175,19.625725,18.139036
9176,12.623572,42.64674
9177,-20.177828,-21.9647
9178,49.58595,-36.6933
9179,-52.24904,55.19442
9180,-61.363064,-52.061626
9181,-29.331015,29.779358
9182,29.633978,35.780746
9183,-0.6199112,36.77465
9184,-34.508545,-40.02609
9185,-34.083416,-55.263096
9186,-59.246323,-4.109649
9187,40.70044,-53.583668
9188,-12.175125,-43.64649
9189,-70.90823,2.353259
9190,-36.57849,-54.800163
9191,26.26759,5.292501
9192,30.232714,-24.871136
9193,-18.964525,59.6455
9194,5.657004,-59.979904
9195,75.83503,9.418861
9196,-39.991028,57.750908
9197,3.1850064,-10.836107
9198,9.943897,-53.432556
9199,-30.29393,-36.146408
9200,29.449303,-49.973164
9201,13.83445,-5.804227
9202,21.72447,60.935246
9203,75.22208,41.975487
9204,9.80021,42.87737
9205,14.900926,68.84441
9206,21.907122,-32.051445
9207,34.029907,52.121063
9208,-11.253815,37.947567
9209,-19.665485,-21.781572
9210,-24.832552,51.142303
9211,-76.861465,22.211927
9212,50.43328,-18.638668
9213,53.448658,-4.8080144
9214,10.516075,72.239944
9215,27.580378,11.543645
9216,-2.8000405,71.26659
9217,-81.7566,-2.7964897
9218,71.73386,0.79537416
9219,59.82776,-10.98359
9220,40.599293,-69.10173
9221,-55.499973,-51.399647
9222,11.294475,-22.89333
9223,16.565592,43.91659
9224,-58.21331,-28.745995
9225,-9.859382,-58.89381
9226,-53.80121,-34.383522
9227,31.99571,55.77273
9228,-7.645097,1.5710629
9229,64.58486,28.117212
9230,1.0155454,-58.934666
9231,-13.351438,71.74329
9232,20.057661,7.508376
9233,-78.08132,-22.146189
9234,18.189339,23.090885
9235,-11.911677,-58.54603
9236,44.173485,66.05201
9237,25.202183,33.343903
9238,43.07049,5.693492
9239,41.052116,-21.302036
9240,31.788235,53.247826
9241,-48.54429,58.037342
9242,56.539986,65.85711
9243,73.66971,44.166462
9244,-34.64852,-60.039146
9245,-26.407476,-43.159595
9246,-45.921074,8.9439535
9247,17.451933,-81.60328
9248,63.254528,-26.610388
9249,-3.18746,69.06379
9250,42.254166,-36.298164
9251,18.543211,37.680195
9252,10.87086,38.278233
9253,-70.238205,-13.941055
9254,37.08658,-57.183693
9255,50.387234,27.969666
9256,-29.663198,-70.14886
9257,45.11168,65.629364
9258,-51.67049,-24.499537
9259,-8.145754,16.070408
9260,19.820356,-14.587181
9261,69.969475,-3.8447764
9262,11.167924,-17.5916
9263,-43.20087,60.759483
9264,-16.383802,-49.094604
9265,1.2929499,26.071043
9266,-73.44665,-30.908642
9267,-5.320966,-31.821087
9268,27.884777,-47.224674
9269,2.9850605,25.997927
9270,-24.204502,-13.612798
9271,-24.551432,-49.991673
9272,-55.425156,-15.539474
9273,0.21605884,24.671936
9274,-29.793726,65.76111
9275,-40.950035,-1.5639176
9276,-1.29708,-42.221554
9277,4.735012,-22.703344
9278,5.1759534,-39.527607
9279,9.484886,80.83712
9280,-16.6169,-76.76485
9281,-6.1245694,35.130383
9282,24.40278,28.306704
9283,-12.341613,9.637684
9284,12.885527,0.047201566
9285,-58.667522,-55.38897
9286,53.92119,-60.82667
9287,23.04757,43.61558
9288,10.275347,73.05448
9289,-41.279175,-16.696365
9290,65.878365,33.971775
9291,-11.014334,43.852116
9292,-14.498901,-15.961328
9293,58.025177,-15.129167
9294,-9.457617,75.15869
9295,-12.686865,-18.040632
9296,36.491665,3.9997113
